at,score,content
2021-03-08 05:57:22,1,届ける位置のズレが酷くて一向に改善されないのでエラー案件のスクショをサポートセンターにクレームを入れたら、スクリーンショットで添付してよいものではありませんとオペレーターのkiyoから上から目線で逆ギレされた。Uberの運営が糞だということが分かって不具合の改善はほぼ見込めない。配送員はバグの餌食にならない各自で防衛しましょう信用してはいけません。
2021-03-08 00:19:18,1,対応が激遅ですアプリで問い合わせしても返信がすぐ来ない。 Android11で配車通知音とバイプでお知らせが全然来ません。2台所持してるんで2台とも全然来ませんのでアプリ開いて見てないと配車が分からないよー
2021-03-07 05:34:11,1,報酬300円固定の件、初日に不具合なのか仕様なのか電話して確認して「不具合であり後に正しい料金に修正されます」という案内を受けました。 しかしその5日後に再度電話し確認すると「仕様であり報酬は300円で固定です」という案内を受けました。 最初の案内を受けたからこそ5日間、雨の中でも配達を頑張ったのにこの様です。 想像してる何倍もこの会社は腐っています。とんでもなく傲慢で上の人間が無能です。
2021-03-05 21:58:51,1,とにかく使いづらい。サポートも繋がらないし、この程度のサービスで全国区にしようなんて笑わせるな
2021-03-04 16:15:31,1,Uberの仕事形態自体に不満はありませんが、アプリは1ミリも評価出来ません。特にAndroid端末の現状は悲惨です。 【ピック先、ドロップ先のピン消失】タスクキルで復活する事もありますが、ほぼ毎日発生します。 【建物名、部屋番号の非表示】このバグが一番致命的でエグいです。サポートorお客様に直接連絡して聞くしかありません。相当なタイムロス＆ストレスが溜まります。 【勝手にオフライン】配達を受け付け中ですか？の通知が出ると勝手にオフラインにされ、注文が来なくなります。マップ上の自分のピンが動かなくなると発生するので、恐らくGPS連携が切れているのかと思います。自分のピンが動かなくなったらオフライン→再起動するのが無難です。 【表示名エラー】ドロップ先の氏名が正確に表示されません。イニシャルと表札を見比べて推察するしかありません。etc… これだけ悪評が付いても放置なのを見ると、今後もロクな対応は期待できないと思います。Uber側の不備で毎日不利益を受けるのは割に合わないので、バグ1回につき100円ぐらいのインセンは付けて欲しいです。開発者の給料から天引けば頑張って修正するのでは？
2021-03-04 05:59:34,1,多くの方がアプリで疲弊してて、自分だけでは無いこと再認識。でもアプリもサポートも変わらないから配達で困らされる現実は変わらずです。最近知った疑問は受付前のピック案内画面で時間とは別に地図上に【店の位置マークも】普通は表示されるという事。自分のケースでは1回も店の案内マークでません。受けてから実際、時間よりも遠い店だったり知って嘆く状況は（アンドロイドだから?）永遠に改善もしない気配。
2021-03-03 13:14:06,3,まだ2週間程ですが、だいぶ安定してきた気がします。 ただ、以前は現金決済の際に差額（入金する、される金額）が表示されていたが、何故されなくしたのか謎です。是非表示して欲しいです。 他の方で配達先のポイントが出ない等、トラブルが起きてるようですが、自分も以前は酷かったですが、アプリを一度消して再インストール後、端末の再起動後にアプリを認証をした後は、特に問題は起きていません。一度試してみては。
2021-03-02 21:53:22,1,300円しか稼げへんやんか。
2021-03-01 22:54:52,1,アプリが不安定過ぎて配達に支障が出てます。 料金もちゃんと出てません。5㎞近く走ったの０㎞扱いです。 しょっちゅうアプリが勝手にオフラインになります。 本当に最悪なアプリです。 追記。 本日、料金体制が変わり稼働してみました。 ブースト無しの場所で4.2㎞走って300円でした。 ２件目はブースト1.4の3㎞走り301円でした。 料金がおかしすぎるのでサポートに連絡したら数日かかるとの回答。 アプリも終わってますがウーバー本体も終わってます。 こんな料金で配達するぐらいなら他のところで配達します。
2021-03-01 21:30:32,1,自転車→バイクへの変更が完了しない。 サポートから言われた通りの手続きを行ったのにも関わらず、一向に変更が完了しない。 再度問い合わせるも解決済みとの回答が来るのみ。 非常に腹立たしい。
2021-03-01 18:35:09,1,書類アップロードしても、ダメ、サポートにチャットしようとしても、出来ない。久々のくそアプリでした。
